ID_match,number_of_turn,last_move_played_by,current_player_turn,wQ_moves,wS1_moves,wB1_moves,wG1_moves,wA1_moves,wS2_moves,wB2_moves,wG2_moves,wA2_moves,wG3_moves,wA3_moves,bQ_moves,bS1_moves,bB1_moves,bG1_moves,bA1_moves,bS2_moves,bB2_moves,bG2_moves,bA2_moves,bG3_moves,bA3_moves,result
1737482941,100,Black,White,2,2,6,2,0,2,4,3,34,2,36,4,2,4,2,35,2,3,1,32,2,33,Black
1737482941,101,White,Black,2,2,6,2,0,2,4,3,34,1,38,4,2,4,2,37,2,3,1,34,2,35,Black
1737482941,102,Black,White,2,2,6,2,0,2,4,3,38,1,39,4,2,4,2,38,2,4,1,35,2,35,Black
1737482941,103,White,Black,2,2,6,2,0,2,4,3,43,1,40,4,2,4,2,43,4,4,2,40,2,40,Black
1737482941,104,Black,White,2,2,6,3,0,2,4,3,42,1,39,4,2,4,2,42,4,3,2,40,2,39,Black
1737482941,105,White,Black,0,2,6,3,0,2,4,3,38,1,2,4,2,4,2,38,4,3,1,36,2,35,Black
1737482941,106,Black,White,0,2,6,2,0,2,4,3,39,1,2,4,2,4,2,39,4,3,1,36,2,39,Black
1737482941,107,White,Black,0,0,5,2,0,2,4,3,39,1,2,4,2,4,2,39,4,3,1,36,2,39,Black
1737482941,108,Black,White,0,0,5,2,0,2,3,3,35,1,2,4,2,3,2,36,4,3,1,36,2,32,Black
1737482941,109,White,Black,0,2,6,2,0,2,3,3,35,1,2,4,2,3,2,36,4,3,1,36,2,32,Black
1737482941,110,Black,White,0,0,6,2,0,2,4,3,37,1,2,4,2,4,2,37,4,3,1,36,2,34,Black
1737482941,111,White,Black,0,0,6,2,0,2,4,3,37,1,2,4,2,4,2,37,4,3,1,36,2,34,Black
1737482941,112,Black,White,0,0,6,2,0,2,4,3,33,2,36,4,2,4,2,35,4,3,1,34,2,34,Black
1737482941,113,White,Black,0,0,4,2,0,2,4,3,33,2,0,4,2,4,3,35,4,3,1,34,2,34,Black
1737482941,114,Black,White,0,2,5,2,0,2,4,3,33,2,0,4,2,4,4,36,4,3,1,34,2,35,Black
1737482941,115,White,Black,0,2,5,2,0,2,4,3,33,2,0,4,2,4,4,35,4,4,1,33,3,34,Black
1737482941,116,Black,White,0,2,5,2,0,2,4,3,33,1,36,2,2,5,4,35,4,4,1,33,3,34,Black
1737482941,117,White,Black,0,2,5,2,0,2,4,3,33,1,37,2,2,5,4,36,4,3,1,36,2,35,Black
1737482941,118,Black,White,0,0,5,2,0,2,4,3,34,1,38,4,2,4,4,37,4,3,1,37,2,35,Black
1737482941,119,White,Black,0,0,5,2,0,2,4,3,34,1,35,4,2,4,4,34,4,3,1,32,2,33,Black
1737482941,120,Black,White,0,0,5,3,0,2,4,3,35,1,37,4,2,4,4,36,4,3,1,34,2,33,Black
1737482941,121,White,Black,2,0,5,3,0,2,4,3,38,1,37,4,2,4,4,39,4,3,1,37,2,36,Black
1737482941,122,Black,White,2,0,5,2,0,2,4,3,38,1,37,4,2,4,4,39,4,6,1,37,2,36,Black
1737482941,123,White,Black,2,2,5,2,0,2,4,3,39,1,37,4,0,4,3,39,4,6,1,37,2,36,Black
