ID_match,number_of_turn,last_move_played_by,current_player_turn,wQ_moves,wS1_moves,wB1_moves,wG1_moves,wA1_moves,wS2_moves,wB2_moves,wG2_moves,wA2_moves,wG3_moves,wA3_moves,bQ_moves,bS1_moves,bB1_moves,bG1_moves,bA1_moves,bS2_moves,bB2_moves,bG2_moves,bA2_moves,bG3_moves,bA3_moves,result
1737482875,66,Black,White,0,2,5,4,37,1,4,3,36,2,36,2,2,4,3,35,2,3,2,0,2,37,Black
1737482875,67,White,Black,0,2,5,4,38,1,3,2,36,1,37,2,2,4,3,36,2,3,2,0,2,38,Black
1737482875,68,Black,White,0,1,4,4,37,2,3,2,35,1,36,2,2,5,3,35,2,3,2,0,2,38,Black
1737482875,69,White,Black,0,1,4,4,37,2,4,2,35,1,35,2,2,5,3,35,2,3,2,0,2,37,Black
1737482875,70,Black,White,0,1,5,4,39,1,4,2,38,1,37,2,2,4,3,38,2,3,2,0,2,37,Black
1737482875,71,White,Black,0,1,5,4,38,1,4,2,38,1,37,2,2,4,3,0,1,3,2,0,2,36,Black
1737482875,72,Black,White,0,1,5,4,35,1,4,2,35,1,34,2,2,4,3,35,1,3,3,0,3,36,Black
1737482875,73,White,Black,0,1,5,3,36,1,4,2,36,2,34,2,2,4,3,36,1,3,3,37,3,37,Black
1737482875,74,Black,White,0,1,5,4,38,1,4,2,38,2,36,2,2,4,3,38,1,3,2,0,2,37,Black
1737482875,75,White,Black,0,1,5,4,38,1,4,3,38,2,36,2,2,4,3,36,2,3,2,0,2,37,Black
1737482875,76,Black,White,0,1,5,3,39,1,4,3,38,2,36,2,2,4,3,37,2,3,2,39,2,37,Black
1737482875,77,White,Black,2,1,5,3,40,2,4,4,39,3,37,2,2,4,3,38,2,3,2,40,2,38,Black
1737482875,78,Black,White,2,1,5,3,41,2,4,4,0,3,38,2,2,4,3,38,2,3,2,41,2,38,Black
1737482875,79,White,Black,2,2,5,3,38,2,4,4,0,2,38,2,2,4,4,35,2,3,2,38,2,35,Black
1737482875,80,Black,White,2,2,5,3,35,2,4,4,0,2,38,2,2,4,4,37,2,3,2,38,2,35,Black
1737482875,81,White,Black,2,2,4,3,34,2,4,4,0,2,33,2,2,5,4,34,2,4,2,33,2,30,Black
1737482875,82,Black,White,2,2,4,3,33,2,4,4,0,3,32,2,2,5,4,31,2,4,2,32,2,30,Black
1737482875,83,White,Black,2,2,5,3,34,2,4,4,0,3,37,2,2,4,4,34,2,4,2,37,2,37,Black
1737482875,84,Black,White,2,2,5,3,36,2,4,4,0,3,0,2,4,4,3,36,2,4,2,39,2,39,Black
1737482875,85,White,Black,2,2,5,3,36,2,4,4,0,3,0,2,4,4,3,36,2,4,3,39,2,37,Black
1737482875,86,Black,White,2,2,5,3,36,2,5,4,0,2,0,2,4,4,3,36,2,4,3,0,2,37,Black
1737482875,87,White,Black,2,2,6,2,37,2,5,4,0,2,0,2,4,6,3,37,2,4,3,40,2,38,Black
1737482875,88,Black,White,2,2,6,2,37,2,4,4,0,2,0,2,4,6,3,38,2,4,3,40,2,38,Black
1737482875,89,White,Black,2,2,6,2,37,2,4,4,0,3,0,2,4,6,3,38,2,4,2,40,2,38,Black
1737482875,90,Black,White,2,2,6,2,37,2,5,4,39,3,0,2,4,6,3,38,2,4,2,40,2,37,Black
1737482875,91,White,Black,4,2,6,2,39,2,5,1,0,2,0,2,4,6,3,40,2,4,2,42,2,40,Black
1737482875,92,Black,White,4,2,6,2,38,2,4,1,0,2,0,2,4,6,3,40,2,5,3,41,3,39,Black
1737482875,93,White,Black,2,2,6,2,36,2,4,4,38,3,0,2,4,6,3,38,2,5,3,39,3,36,Black
1737482875,94,Black,White,2,2,6,2,35,2,4,4,37,3,0,2,2,6,3,38,2,4,3,38,2,37,Black
1737482875,95,White,Black,2,2,6,2,37,2,4,3,37,3,0,2,2,6,3,40,2,4,3,40,2,39,Black
1737482875,96,Black,White,2,2,6,2,36,2,4,3,36,3,0,2,2,6,4,38,2,4,3,39,2,39,Black
1737482875,97,White,Black,2,2,6,2,35,2,4,3,36,3,0,2,2,6,4,37,2,4,3,38,3,38,Black
1737482875,98,Black,White,2,2,6,2,33,2,4,3,34,3,0,2,2,6,4,35,2,4,4,36,4,36,Black
1737482875,99,White,Black,2,2,6,3,31,2,4,3,34,3,0,2,2,6,4,33,2,4,4,34,3,34,Black
1737482875,100,Black,White,2,2,6,3,34,2,4,3,37,3,0,2,2,6,3,35,0,4,4,37,3,34,Black
1737482875,101,White,Black,2,2,6,3,34,2,4,3,34,2,0,2,2,6,3,33,0,4,5,34,3,32,Black
1737482875,102,Black,White,2,2,6,3,35,2,4,3,35,2,0,2,2,6,3,34,2,3,5,35,3,33,Black
1737482875,103,White,Black,2,2,6,3,35,2,4,3,36,2,0,2,2,6,3,36,2,3,4,36,3,35,Black
1737482875,104,Black,White,2,2,6,3,35,2,4,3,38,3,0,2,4,6,3,36,2,3,3,38,3,37,Black
1737482875,105,White,Black,2,2,6,2,37,2,4,3,38,3,0,2,4,6,3,38,0,3,3,40,3,40,Black
1737482875,106,Black,White,2,2,6,2,38,2,4,3,39,2,0,2,4,6,3,38,0,4,3,41,3,41,Black
1737482875,107,White,Black,2,2,6,2,39,2,4,3,39,2,0,2,4,6,3,37,2,4,3,40,3,39,Black
1737482875,108,Black,White,2,2,6,2,35,2,4,3,35,2,0,2,4,6,3,36,2,3,3,38,3,35,Black
1737482875,109,White,Black,2,2,6,2,31,2,4,3,34,2,0,2,2,6,3,34,2,3,3,36,3,33,Black
1737482875,110,Black,White,2,2,6,2,34,2,5,3,37,2,0,2,2,6,3,35,2,3,3,37,3,36,Black
1737482875,111,White,Black,0,2,6,2,34,2,5,3,36,2,0,2,2,6,3,34,2,3,3,36,3,33,Black
1737482875,112,Black,White,0,2,6,2,32,2,5,3,34,2,0,2,2,6,3,32,2,4,3,34,4,33,Black
1737482875,113,White,Black,0,2,6,2,33,2,5,2,33,1,0,2,2,6,3,31,2,4,3,33,4,32,Black
1737482875,114,Black,White,0,2,6,3,33,2,4,2,33,1,0,2,2,6,3,31,2,4,3,33,4,32,Black
1737482875,115,White,Black,0,2,6,3,35,2,5,2,34,1,0,2,4,6,3,34,2,4,3,35,4,34,Black
1737482875,116,Black,White,0,2,6,2,38,2,6,2,0,1,0,2,4,6,3,37,2,4,3,35,4,37,Black
1737482875,117,White,Black,2,2,6,2,38,2,6,2,0,2,0,2,4,6,3,40,2,4,3,38,4,40,Black
1737482875,118,Black,White,2,2,6,2,38,2,6,2,0,2,0,2,2,6,4,40,2,3,3,38,3,40,Black
1737482875,119,White,Black,2,2,6,2,38,2,6,2,0,2,0,2,2,4,4,40,2,3,3,38,3,40,Black
1737482875,120,Black,White,2,2,6,2,37,2,6,2,0,2,0,2,2,4,4,39,2,3,3,37,3,39,Black
1737482875,121,White,Black,2,2,6,2,37,2,6,2,0,1,0,2,0,4,4,34,2,4,3,32,3,34,Black
1737482875,122,Black,White,2,2,6,2,38,2,6,2,0,1,0,2,2,3,3,35,2,5,3,33,4,34,Black
1737482875,123,White,Black,2,2,6,2,38,2,6,2,0,2,0,2,4,3,3,40,2,4,3,38,4,39,Black
1737482875,124,Black,White,2,2,6,2,34,2,6,2,0,2,0,2,2,3,3,36,2,4,3,34,3,39,Black
1737482875,125,White,Black,2,2,6,2,34,0,6,2,0,1,0,2,2,3,3,36,2,4,3,34,3,39,Black
1737482875,126,Black,White,2,2,6,2,39,0,6,2,0,1,0,2,4,3,3,41,2,3,3,42,3,39,Black
1737482875,127,White,Black,2,2,6,2,39,2,6,2,0,1,0,2,4,3,3,40,2,3,3,41,3,39,Black
1737482875,128,Black,White,2,2,6,2,35,2,6,2,0,1,0,4,2,3,3,37,2,3,3,37,3,39,Black
1737482875,129,White,Black,2,2,5,2,35,2,6,2,0,1,0,4,0,4,4,37,2,3,3,37,3,39,Black
1737482875,130,Black,White,2,2,5,2,36,2,6,2,0,1,0,4,0,4,4,38,2,5,4,38,3,36,Black
1737482875,131,White,Black,2,2,5,2,36,2,6,2,0,1,0,4,0,4,4,37,2,5,4,35,4,35,Black
1737482875,132,Black,White,2,2,5,2,36,2,6,2,0,2,0,2,0,4,4,37,2,5,4,35,4,35,Black
1737482875,133,White,Black,0,2,5,2,36,2,6,2,0,2,0,2,0,4,4,35,2,5,4,33,3,33,Black
1737482875,134,Black,White,0,2,5,2,34,2,6,2,0,1,0,2,0,4,4,34,2,5,4,32,3,33,Black
1737482875,135,White,Black,2,2,5,2,34,2,6,2,0,1,0,2,0,4,4,37,2,5,4,35,4,36,Black
1737482875,136,Black,White,2,2,5,2,33,2,6,2,0,1,36,2,0,4,5,36,2,6,4,34,4,35,Black
1737482875,137,White,Black,0,2,5,2,33,2,6,2,0,1,33,2,0,4,5,33,2,6,4,31,3,32,Black
1737482875,138,Black,White,0,2,4,2,35,2,6,2,0,1,37,2,0,3,1,35,2,6,4,33,3,34,Black
1737482875,139,White,Black,2,2,4,2,35,2,6,3,0,1,40,2,0,3,1,38,2,6,4,36,3,37,Black
1737482875,140,Black,White,2,2,4,2,36,2,6,3,0,1,41,2,0,3,1,39,2,3,3,37,3,38,Black
1737482875,141,White,Black,2,2,4,2,36,2,6,2,0,1,40,2,0,3,1,38,2,4,3,36,4,37,Black
1737482875,142,Black,White,2,2,4,2,36,2,6,2,38,2,40,2,0,3,1,38,2,4,3,36,4,36,Black
1737482875,143,White,Black,2,2,4,2,36,2,6,2,38,3,40,2,0,3,1,38,2,3,3,37,3,36,Black
1737482875,144,Black,White,2,2,4,2,36,2,6,2,38,3,40,2,0,3,1,38,2,6,3,37,2,36,Black
1737482875,145,White,Black,2,2,4,2,36,2,6,2,37,2,39,2,0,3,2,37,2,6,3,35,3,35,Black
1737482875,146,Black,White,2,2,4,2,37,2,6,2,38,2,38,2,0,6,2,38,2,6,3,36,3,36,Black
1737482875,147,White,Black,2,2,5,2,37,2,6,2,37,2,37,2,0,5,1,37,2,6,3,35,2,35,Black
1737482875,148,Black,White,2,2,4,2,38,2,6,2,38,1,38,2,0,5,1,38,2,6,3,35,2,36,Black
1737482875,149,White,Black,2,2,5,2,38,2,6,2,40,1,40,2,0,6,2,40,0,6,3,37,2,38,Black
1737482875,150,Black,White,2,2,5,2,37,2,6,2,38,1,39,2,0,6,2,38,0,6,3,36,3,38,Black
1737482875,151,White,Black,2,2,5,2,37,2,6,2,39,1,40,2,0,6,1,39,2,6,3,40,3,39,Black
1737482875,152,Black,White,2,2,5,2,37,2,6,2,39,1,40,2,0,6,2,39,2,5,3,40,4,39,Black
1737482875,153,White,Black,2,2,5,2,37,2,6,3,36,2,37,2,0,6,2,36,2,5,3,34,4,36,Black
1737482875,154,Black,White,2,2,5,3,35,2,6,3,34,2,35,2,0,5,4,34,2,4,3,32,4,34,Black
1737482875,155,White,Black,2,2,5,3,35,2,6,2,35,1,36,0,0,5,4,35,2,4,3,33,4,35,Black
1737482875,156,Black,White,2,2,6,3,34,2,6,2,34,1,35,0,0,5,4,34,2,3,3,33,4,35,Black
1737482875,157,White,Black,2,2,6,3,34,2,6,3,34,2,35,2,0,4,3,34,2,3,3,33,4,35,Black
1737482875,158,Black,White,2,2,6,3,36,2,6,3,38,2,39,2,0,4,3,38,2,3,3,39,4,36,Black
1737482875,159,White,Black,2,2,6,3,35,2,5,2,37,2,38,2,0,4,3,37,2,3,3,38,4,35,Black
1737482875,160,Black,White,2,2,6,3,34,2,5,2,36,2,37,2,0,4,3,36,2,4,3,35,4,35,Black
1737482875,161,White,Black,2,2,6,3,35,2,5,2,37,2,38,2,0,5,3,37,2,4,3,35,3,36,Black
1737482875,162,Black,White,2,2,6,3,34,2,5,3,36,2,0,2,0,5,3,36,2,3,3,34,3,36,Black
1737482875,163,White,Black,2,2,6,3,34,2,4,3,37,1,37,2,0,5,3,36,2,3,3,34,3,36,Black
1737482875,164,Black,White,2,2,6,4,34,2,4,2,37,1,37,2,0,5,3,37,2,3,3,34,3,36,Black
1737482875,165,White,Black,2,2,6,3,38,2,4,2,39,1,39,2,0,5,2,39,2,3,3,36,3,37,Black
1737482875,166,Black,White,2,2,6,3,36,2,4,3,37,1,37,2,0,5,3,36,2,3,3,34,3,37,Black
1737482875,167,White,Black,2,2,6,3,35,2,4,3,36,1,36,2,0,4,3,35,2,3,3,34,4,36,Black
1737482875,168,Black,White,2,2,6,2,37,2,4,3,38,1,38,2,0,4,3,35,2,3,3,36,4,38,Black
1737482875,169,White,Black,2,2,6,2,39,2,5,3,38,1,39,2,0,4,3,37,2,3,3,37,4,39,Black
1737482875,170,Black,White,2,2,6,2,40,2,5,3,40,1,40,2,0,4,3,37,2,3,3,38,4,40,Black
1737482875,171,White,Black,2,2,6,2,38,2,5,4,38,1,38,2,0,4,2,35,2,3,3,36,4,38,Black
1737482875,172,Black,White,2,2,4,3,37,2,5,4,37,1,37,2,0,4,2,34,2,3,3,36,3,37,Black
1737482875,173,White,Black,2,2,4,3,36,2,4,4,36,2,36,2,0,4,2,33,2,3,3,35,3,36,Black
1737482875,174,Black,White,0,2,4,2,38,2,5,3,38,2,38,2,0,4,1,35,2,3,3,37,3,36,Black
1737482875,175,White,Black,0,2,4,2,38,2,6,2,38,2,38,2,0,4,1,35,2,3,3,37,3,35,Black
1737482875,176,Black,White,0,2,4,2,36,2,6,2,35,2,35,2,0,4,1,32,2,4,4,34,3,32,Black
1737482875,177,White,Black,0,2,4,2,38,2,3,2,37,2,37,2,0,4,1,34,2,4,4,36,3,37,Black
1737482875,178,Black,White,0,2,5,2,37,2,3,2,36,2,36,2,0,4,1,33,2,3,3,36,4,36,Black
1737482875,179,White,Black,0,2,5,2,38,2,4,2,37,1,37,2,0,4,1,34,2,3,3,37,4,37,Black
1737482875,180,Black,White,0,2,5,2,37,2,4,2,34,1,36,2,0,4,1,34,2,3,3,0,4,36,Black
1737482875,181,White,Black,0,2,5,2,36,2,4,3,34,1,35,2,0,4,1,33,2,3,3,0,4,35,Black
1737482875,182,Black,White,0,2,5,2,36,2,4,3,34,2,35,2,0,4,1,33,2,3,3,35,4,35,Black
1737482875,183,White,Black,0,2,5,2,38,2,4,2,34,2,37,2,0,4,1,35,2,3,3,37,4,37,Black
1737482875,184,Black,White,0,2,5,2,39,2,4,2,35,2,38,2,0,4,1,35,2,3,3,38,4,38,Black
1737482875,185,White,Black,0,2,5,2,36,2,4,2,35,3,35,2,0,4,1,32,2,3,3,35,4,35,Black
1737482875,186,Black,White,0,2,5,2,34,2,4,3,33,2,33,2,0,4,1,32,2,3,3,33,4,33,Black
1737482875,187,White,Black,0,2,5,2,37,2,4,3,33,1,36,2,0,4,1,35,2,6,3,36,4,36,Black
1737482875,188,Black,White,0,2,5,2,39,2,4,2,35,1,38,2,0,4,1,35,2,6,3,38,4,38,Black
1737482875,189,White,Black,0,2,5,2,38,2,4,2,35,1,37,2,0,4,1,34,2,4,4,37,4,37,Black
1737482875,190,Black,White,0,2,5,2,38,2,3,2,35,1,37,2,0,4,1,34,2,4,4,37,4,37,Black
1737482875,191,White,Black,0,2,5,2,38,2,3,2,35,1,37,2,0,4,1,34,2,3,4,37,5,37,Black
1737482875,192,Black,White,0,2,5,2,36,2,4,2,33,1,35,2,0,4,2,34,2,3,4,35,5,35,Black
1737482875,193,White,Black,0,2,5,2,36,2,4,2,33,1,35,2,0,4,3,35,2,3,3,35,4,35,Black
1737482875,194,Black,White,0,2,5,2,34,2,4,2,33,1,35,2,0,4,3,35,2,6,2,35,4,35,Black
1737482875,195,White,Black,0,2,5,2,35,2,4,2,33,1,36,2,0,4,2,35,2,6,2,36,4,36,Black
1737482875,196,Black,White,0,2,5,2,37,2,3,2,35,1,38,2,0,4,1,35,2,6,2,38,4,38,Black
1737482875,197,White,Black,0,2,5,2,36,2,3,2,35,2,37,2,0,4,1,34,2,6,2,37,4,37,Black
1737482875,198,Black,White,0,2,5,2,35,2,4,2,35,2,36,2,0,4,1,34,2,6,2,36,4,36,Black
1737482875,199,White,Black,0,2,5,2,36,2,4,2,35,1,37,2,0,4,1,34,2,6,2,0,4,37,Black
1737482875,200,Black,White,0,3,5,2,36,2,4,2,35,1,37,2,0,4,1,34,2,6,2,0,4,37,Black
1737482875,201,White,Black,0,3,5,2,35,2,4,2,34,1,36,2,0,4,1,33,2,6,2,0,4,36,Black
1737482875,202,Black,White,0,3,5,2,36,2,4,2,35,1,37,2,0,4,1,34,2,4,3,0,5,37,Black
1737482875,203,White,Black,0,3,6,2,36,2,4,2,35,1,37,2,0,5,1,34,2,4,3,2,4,37,Black
1737482875,204,Black,White,0,2,6,2,35,2,5,2,34,1,36,2,0,5,1,34,2,4,3,2,4,36,Black
1737482875,205,White,Black,0,2,6,2,36,2,5,2,34,1,37,2,0,5,1,35,2,4,3,39,4,37,Black
1737482875,206,Black,White,0,2,6,2,33,1,4,3,31,1,34,2,0,5,1,2,2,4,3,36,4,34,Black
1737482875,207,White,Black,0,2,6,2,31,1,4,3,31,1,32,2,0,5,1,2,2,4,3,34,4,0,Black
1737482875,208,Black,White,0,2,6,2,32,2,4,3,32,1,33,2,0,5,1,33,2,4,3,35,4,0,Black
1737482875,209,White,Black,0,2,6,2,31,2,6,3,31,1,32,2,0,5,1,32,2,4,3,34,4,32,Black
1737482875,210,Black,White,0,2,6,2,32,2,6,2,32,1,33,2,0,5,2,32,2,4,3,35,4,33,Black
1737482875,211,White,Black,0,2,6,2,28,2,6,2,29,1,30,2,0,5,2,29,2,4,4,32,4,30,Black
1737482875,212,Black,White,0,2,6,2,30,3,6,2,31,1,32,2,0,5,1,29,2,4,4,34,4,32,Black
1737482875,213,White,Black,0,2,6,3,30,3,6,2,29,1,31,2,0,5,1,27,2,4,4,2,4,30,Black
1737482875,214,Black,White,0,2,6,3,30,2,6,2,29,1,31,2,0,5,2,27,2,4,4,2,4,30,Black
1737482875,215,White,Black,0,2,6,2,2,1,6,3,28,1,29,2,0,5,2,26,2,4,4,31,4,29,Black
1737482875,216,Black,White,0,2,6,2,2,1,6,3,28,1,29,0,0,5,1,26,2,4,4,31,4,29,Black
1737482875,217,White,Black,0,2,6,2,2,1,6,3,28,1,31,0,0,5,1,30,2,4,4,33,4,30,Black
1737482875,218,Black,White,0,2,6,2,2,1,6,3,30,1,33,0,0,5,1,32,2,3,2,2,3,32,Black
1737482875,219,White,Black,0,2,6,2,34,2,6,3,31,1,34,0,0,5,1,33,2,3,2,2,3,33,Black
1737482875,220,Black,White,0,2,6,2,33,2,6,3,30,1,33,0,0,4,4,32,2,4,2,34,4,32,Black
1737482875,221,White,Black,0,2,6,2,33,2,6,2,32,1,35,0,0,4,5,34,2,4,2,36,4,34,Black
1737482875,222,Black,White,0,2,6,2,35,2,6,2,34,1,37,0,2,4,5,37,2,4,2,37,4,36,Black
1737482875,223,White,Black,0,2,6,2,34,2,6,2,34,1,36,0,2,4,5,34,2,4,2,36,4,36,Black
1737482875,224,Black,White,0,2,6,2,33,2,6,2,33,1,35,2,2,3,5,34,2,4,2,35,4,0,Black
1737482875,225,White,Black,0,0,6,2,33,2,6,2,33,1,35,0,2,3,5,34,2,4,2,35,4,35,Black
1737482875,226,Black,White,0,0,6,2,37,2,6,2,35,1,37,0,2,3,5,34,2,4,2,37,4,36,Black
1737482875,227,White,Black,0,2,6,2,37,2,6,2,35,1,37,2,2,3,5,34,0,4,3,37,4,36,Black
1737482875,228,Black,White,0,2,6,2,36,2,6,2,35,1,36,2,2,3,4,33,0,5,3,36,4,35,Black
1737482875,229,White,Black,0,2,6,2,37,2,4,2,36,1,37,2,2,3,4,34,0,5,3,37,4,37,Black
1737482875,230,Black,White,0,0,6,2,38,2,4,2,38,1,39,0,2,3,2,36,0,5,3,39,3,39,Black
1737482875,231,White,Black,0,0,6,2,38,2,4,2,38,1,39,0,2,3,2,36,0,5,3,39,3,39,Black
